time,position,velocity,torque,position_ref,velocity_ref
7.152557373046875e-07,0.01016277779142527,0.02288853284504455,0.21515220874341878,0.0,0.0
0.0024738311767578125,0.01016277779142527,-0.044251163500419466,-0.8834973678187197,0.0,0.0
0.004710674285888672,0.009395775693958441,-0.2920576791027685,-1.1142137788967759,0.0,0.0
0.006995439529418945,0.008628773596493389,-0.4568551155870928,-1.1947814145113327,0.0,0.0
0.009259939193725586,0.00786177149902656,-0.4745555809872606,-1.4602883955138495,0.0,0.0
0.011510610580444336,0.006327767304094678,-0.5514610513466103,-1.592126344701306,0.0,0.0
0.013648033142089844,0.005560765206629625,-0.5203326466773497,-1.8759441519798585,0.0,0.0
0.015688180923461914,0.00441026206043027,-0.5551232166018174,-1.86129549095903,0.0,0.0
0.017676830291748047,0.003643259962963441,-0.3909361409933645,-1.734950789654384,0.0,0.0
0.01964092254638672,0.0024927568167640857,-0.4837109941252784,-1.4657816433966602,0.0,0.0
0.021636247634887695,0.001725754719299033,-0.4702830548561856,-1.416342412451364,0.0,0.0
0.023613691329956055,0.000958752621832204,-0.2725261310749971,-1.1819638361181077,0.0,0.0
0.025645017623901367,0.00019175052436715134,-0.4592965590905642,-1.0373083085374262,0.0,0.0
0.027763843536376953,-0.0005752515730996777,-0.3811703669794788,-0.7718013275349023,0.0,0.0
0.02967548370361328,-0.0013422536705647303,-0.3231860837720326,-0.5410849164568532,0.0,0.0
0.031768083572387695,-0.0021092557680315593,-0.29388876173037204,-0.4605172808422964,0.0,0.0
0.033850908279418945,-0.0028762578654983884,-0.235294117647058,-0.4019226367589823,0.0,0.0
0.03588151931762695,-0.003643259962963441,-0.2780193789578078,-0.29938200961318273,0.0,0.0
0.0378718376159668,-0.004026761011695967,-0.22003509575036162,-0.2792401007095435,0.0,0.0
0.03987598419189453,-0.00441026206043027,-0.21820401312275806,-0.28839551384756135,0.0,0.0
0.042015790939331055,-0.00441026206043027,-0.06439307240405867,-0.20599679560540096,0.0,0.0
0.04397439956665039,-0.00441026206043027,0.08941786831464071,-0.11993591210803345,0.0,0.0
0.046103477478027344,-0.004026761011695967,0.19806210421911885,-0.193179217212176,0.0,0.0
0.0480499267578125,-0.003643259962963441,0.20050354772259027,-0.06683451590753009,0.0,0.0
0.0501399040222168,-0.0028762578654983884,0.16144045166704757,-0.09246967269397999,0.0,0.0
0.05219125747680664,-0.0024927568167640857,0.2932784008545042,-0.09613183794918712,0.0,0.0
0.05439114570617676,-0.001725754719299033,0.2835126268406185,-0.06317235065232296,0.0,0.0
0.05644726753234863,-0.000958752621832204,0.26886396581979,-0.05035477225909801,0.0,0.0
0.058553218841552734,-0.00019175052436715134,0.3305104142824433,-0.05218585488670158,0.0,0.0
0.06069231033325195,0.00019175052436715134,0.3054856183718613,-0.03936827649347663,0.0,0.0
0.0628211498260498,0.0005752515730996777,0.1516746776531619,-0.07415884641794435,0.0,0.0
0.06488299369812012,0.000958752621832204,0.07293812466620864,-0.055848020141908705,0.0,0.0
0.06702256202697754,0.000958752621832204,0.06378271152819082,-0.06683451590753009,0.0,0.0
0.06909775733947754,0.0013422536705647303,0.011291676203555312,-0.11078049897001563,0.0,0.0
0.07111883163452148,0.0013422536705647303,0.08392462043183002,-0.1583886472877083,0.0,0.0
0.07321524620056152,0.0013422536705647303,-0.035095750362401645,-0.1528953994048976,0.0,0.0
0.07544422149658203,0.0013422536705647303,-0.007629510948348184,-0.14557106889448335,0.0,0.0
0.07753443717956543,0.000958752621832204,-0.04486152437628732,-0.24261844815747224,0.0,0.0
0.07955574989318848,0.000958752621832204,-0.07415884641794435,-0.21515220874341878,0.0,0.0
0.08146905899047852,0.000958752621832204,-0.14190890363927622,-0.23163195239185086,0.0,0.0
0.08378767967224121,0.000958752621832204,-0.13885709925993694,-0.19501029983977958,0.0,0.0
0.08622908592224121,0.0005752515730996777,-0.09552147707331926,-0.16754406042572612,0.0,0.0
0.08836770057678223,0.00019175052436715134,-0.23346303501945442,-0.11261158159761919,0.0,0.0
0.09051752090454102,-0.00019175052436715134,-0.1315327687495227,-0.09246967269397999,0.0,0.0
0.09254813194274902,-0.0005752515730996777,-0.22186617837796518,-0.08880750743877286,0.0,0.0
0.0948336124420166,-0.000958752621832204,-0.18585488670176176,0.010070954451819603,0.0,0.0
0.09696054458618164,-0.0013422536705647303,-0.22858014801251159,0.046692607003890885,0.0,0.0
0.09905266761779785,-0.001725754719299033,-0.11444266422522276,0.1272602426184477,0.0,0.0
0.10143423080444336,-0.0021092557680315593,-0.14984359502555833,0.1785305561913475,0.0,0.0
0.10360145568847656,-0.0021092557680315593,-0.0869764248111693,0.1583886472877083,0.0,0.0
0.10590314865112305,-0.0021092557680315593,-0.07110704203860507,0.2298008697642473,0.0,0.0
0.10802316665649414,-0.0021092557680315593,0.08758678568703715,0.24811169604028294,0.0,0.0
0.1104280948638916,-0.0021092557680315593,0.08087281605249075,0.15655756466010473,0.0,0.0
0.1126861572265625,-0.0021092557680315593,0.030212863355458808,0.2243076218814366,0.0,0.0
0.11479902267456055,-0.001725754719299033,0.09308003356984784,0.29388876173037204,0.0,0.0
